,0,1,2,3,4,5,6,7,8,9,10,11
399,1634860800000,190.4978,215.0000,187.9469,196.1227,743294.08000000,1634947199999,151123255.6990,143289,371205.49000000,75466183.7046,0
400,1634947200000,196.1899,205.7311,192.0000,197.8155,280761.62000000,1635033599999,55862787.0628,52819,134788.23000000,26834453.7850,0
401,1635033600000,197.7957,204.9368,185.2885,202.2543,292940.44000000,1635119999999,57254830.5882,63884,148106.54000000,28997545.1712,0
402,1635120000000,202.3503,219.0000,198.1194,209.7476,356635.44000000,1635206399999,74660921.2141,79649,174448.05000000,36514217.4752,0
403,1635206400000,209.6398,215.0000,196.1000,199.8499,284029.30000000,1635292799999,58699289.5499,54789,139354.87000000,28824543.2482,0
404,1635292800000,199.8190,205.5372,179.5517,184.4829,385802.77000000,1635379199999,74170365.3924,85811,178478.11000000,34318000.6072,0
405,1635379200000,184.5502,201.4361,181.7864,195.4452,288759.59000000,1635465599999,55768538.9273,61203,147828.93000000,28560745.1815,0
406,1635465600000,195.4697,205.1633,194.6153,200.3904,152759.75000000,1635551999999,30659090.6479,44631,78373.84000000,15746964.8489,0
407,1635552000000,200.4545,200.6402,187.3118,195.8968,132272.84000000,1635638399999,25732830.9653,45796,62224.91000000,12119810.6159,0
408,1635638400000,195.8758,205.0852,185.5609,202.7065,173451.38000000,1635724799999,33924076.0008,57765,93642.28000000,18354851.4276,0
409,1635724800000,202.7166,211.6421,197.8966,204.0416,235144.29000000,1635811199999,48202137.6826,69102,123243.73000000,25287459.8340,0
410,1635811200000,204.0836,222.6128,201.1645,221.0721,245759.67000000,1635897599999,51918186.5675,79002,138796.85000000,29322100.8529,0
411,1635897600000,220.9691,246.4984,216.0077,243.4276,520068.48000000,1635983999999,120116172.0088,142896,270370.75000000,62488912.1843,0
412,1635984000000,243.4130,250.5957,234.4756,247.2501,347325.83000000,1636070399999,84065391.9659,107230,183755.76000000,44506628.7583,0
413,1636070400000,247.2856,248.4645,230.5537,236.3431,181591.75000000,1636156799999,43325853.6936,63301,87657.39000000,20915413.5749,0
414,1636156800000,236.2596,260.0000,235.0000,258.3773,210587.78000000,1636243199999,52314752.4886,76955,109437.97000000,27235246.2103,0
415,1636243200000,258.5657,258.7784,245.4000,249.7441,139238.20000000,1636329599999,35115971.7396,46304,63894.50000000,16114029.7501,0
416,1636329600000,249.7826,253.3286,240.8411,248.4585,178324.89000000,1636415999999,43939548.8481,59795,83638.39000000,20615976.7237,0
417,1636416000000,248.2745,253.3146,237.6221,239.0978,158614.43000000,1636502399999,38748455.6663,53753,74344.48000000,18192566.0520,0
418,1636502400000,239.0754,249.3094,217.4000,233.2980,301073.93000000,1636588799999,70931933.2213,86320,149990.55000000,35403036.6969,0
419,1636588800000,233.3509,246.4962,229.5281,233.5261,168078.04000000,1636675199999,40199098.5208,53036,83423.58000000,19964009.7547,0
420,1636675200000,233.5244,239.1096,220.6470,228.4704,222693.72000000,1636761599999,51035629.5620,65786,106196.86000000,24335531.8898,0
421,1636761600000,228.4594,241.9464,224.9031,241.5930,153954.49000000,1636847999999,35904195.3569,50750,76702.25000000,17919407.6874,0
422,1636848000000,241.6389,241.9509,230.4346,238.6798,111945.18000000,1636934399999,26434384.0945,38998,55603.95000000,13134305.7766,0
423,1636934400000,238.8015,246.6259,234.5943,238.1746,152114.73000000,1637020799999,36659942.5544,51670,72119.40000000,17398103.4525,0
424,1637020800000,238.1746,238.1746,214.2449,219.0629,271561.37000000,1637107199999,61253018.3447,81603,128427.33000000,28986004.8844,0
425,1637107200000,219.1564,222.4361,210.0000,218.9951,174685.41000000,1637193599999,37688028.3887,50393,82107.02000000,17734796.7327,0
426,1637193600000,219.0659,222.8369,186.7449,195.2399,358008.54000000,1637279999999,72687224.8366,102151,172799.36000000,35102722.5457,0
427,1637280000000,195.1359,220.3599,189.3200,215.4542,295966.48000000,1637366399999,60843329.4142,80917,157077.57000000,32378555.8975,0
428,1637366400000,215.4706,221.3201,206.1061,217.9073,169133.67000000,1637452799999,36309578.4492,46213,85864.53000000,18450016.2387,0
429,1637452800000,217.8766,235.5434,210.6693,230.6826,196273.05000000,1637539199999,43725381.9439,59527,102874.28000000,22940787.9165,0
430,1637539200000,230.7812,232.1330,211.7872,215.7836,282215.99000000,1637625599999,62288583.2870,79469,137965.22000000,30459880.3303,0
431,1637625600000,215.8228,226.1486,211.0180,221.8306,179875.79000000,1637711999999,39319555.5256,55094,93656.86000000,20494723.8940,0
432,1637712000000,221.9774,222.5478,200.2301,205.7701,184533.60000000,1637798399999,39042310.8068,56694,85774.15000000,18175578.1546,0
433,1637798400000,205.7803,216.4932,202.0914,210.1046,199017.63000000,1637884799999,41783639.8517,50340,98832.93000000,20764881.7368,0
434,1637884800000,210.2485,210.6525,182.0917,192.4946,282237.22000000,1637971199999,54816833.5756,84032,133178.64000000,25864516.3704,0
435,1637971200000,192.5305,199.4797,190.7795,192.9864,121675.59000000,1638057599999,23803968.9318,34795,61521.57000000,12039037.0937,0
436,1638057600000,192.8744,202.2206,181.2000,200.9112,173708.28000000,1638143999999,33027612.7903,49687,83552.93000000,15912649.0928,0
437,1638144000000,200.8536,212.8916,199.8297,204.2577,146573.14000000,1638230399999,30199770.3437,46002,76304.67000000,15726254.7175,0
438,1638230400000,204.2065,218.5728,199.7348,208.5555,200353.71000000,1638316799999,41991954.2157,65569,97428.47000000,20455600.6447,0
439,1638316800000,208.6938,232.5220,208.0000,229.9885,218760.00000000,1638403199999,48835606.0686,75512,114773.64000000,25598400.4083,0
440,1638403200000,229.9788,243.2337,220.0660,233.7546,287025.49000000,1638489599999,66030979.4437,88066,141607.48000000,32595565.5764,0
441,1638489600000,233.7553,239.5538,205.1229,211.8684,281673.74000000,1638575999999,62755945.5924,88314,133915.28000000,29873274.9204,0
442,1638576000000,211.7435,212.7055,172.2489,201.1579,487599.05000000,1638662399999,95273030.1954,162048,236283.29000000,46161785.9727,0
443,1638662400000,201.1000,204.8101,182.7500,199.3355,179952.36000000,1638748799999,35181953.8725,86005,92756.39000000,18150768.3530,0
444,1638748800000,199.3355,199.8689,178.6015,195.0487,146644.00000000,1638835199999,27955016.0691,77657,71678.79000000,13688650.5169,0
445,1638835200000,195.0744,204.2802,188.1081,190.3491,174764.15000000,1638921599999,34495232.8441,52469,83378.17000000,16483297.5379,0
446,1638921600000,190.3955,196.4797,183.7728,194.6564,188210.72000000,1639007999999,35931532.6791,54780,97417.06000000,18624715.0498,0
447,1639008000000,194.7822,196.7788,178.7500,181.3065,161880.79000000,1639094399999,30125003.4543,48277,70967.59000000,13227178.3312,0
448,1639094400000,181.1397,184.6309,167.2886,167.5248,154882.29000000,1639180799999,27262677.4742,49182,68594.81000000,12098790.2576,0
449,1639180800000,167.3500,173.8525,161.4100,172.2351,104707.94000000,1639267199999,17700183.5645,33716,53696.06000000,9086877.6826,0
450,1639267200000,172.2351,176.8877,167.8063,172.9674,68492.38000000,1639353599999,11789835.3604,20586,34051.47000000,5862336.1941,0
451,1639353600000,172.8993,172.8993,147.6560,155.0526,225756.46000000,1639439999999,36002572.2949,56044,108487.57000000,17348279.3741,0
452,1639440000000,155.1251,163.3512,149.6429,161.4587,169079.24000000,1639526399999,26465552.4069,43890,81974.60000000,12839768.8135,0
453,1639526400000,161.4384,182.7291,156.8756,178.4526,264944.74000000,1639612799999,45031949.0855,71570,132360.27000000,22505565.2580,0
454,1639612800000,178.5405,189.1376,174.4158,176.7224,157931.85000000,1639699199999,28689320.9139,45760,77196.77000000,14032445.2533,0
455,1639699200000,176.8621,182.4564,168.1070,175.5794,159779.69000000,1639785599999,28145657.6918,45500,74549.83000000,13147415.6790,0
456,1639785600000,175.4938,184.3466,171.1080,182.8978,86305.59000000,1639871999999,15385003.2643,27138,43311.44000000,7725348.2568,0
457,1639872000000,182.8296,189.4512,178.3846,180.1310,86056.68000000,1639958399999,15826009.1569,29432,39593.29000000,7287377.1085,0
458,1639958400000,179.9750,181.2267,168.5000,173.9917,116686.20000000,1640044799999,20394237.3588,33070,54986.68000000,9608801.8894,0
459,1640044800000,174.0530,182.6395,170.2348,179.8927,111827.75000000,1640131199999,19895514.3406,30059,53510.04000000,9527989.4158,0
460,1640131200000,179.8240,187.5555,177.1662,178.4113,108482.54000000,1640217599999,19803810.6421,30592,53572.29000000,9789590.9043,0
461,1640217600000,178.3501,193.7500,175.5146,190.1191,138156.54000000,1640303999999,25522226.8643,38099,70657.49000000,13056842.9717,0
462,1640304000000,190.2289,197.5918,184.3552,190.4857,108379.08000000,1640390399999,20757479.6674,35374,51840.84000000,9932985.2455,0
463,1640390400000,190.4904,195.1509,185.8139,193.0101,83451.34000000,1640476799999,16036830.4961,25422,39157.64000000,7537689.3718,0
464,1640476800000,193.2217,200.6011,190.3593,197.9267,107601.59000000,1640563199999,21117925.6652,34018,51254.92000000,10066765.5939,0
465,1640563200000,197.9775,204.8264,194.9266,195.7131,100006.59000000,1640649599999,20010250.6017,31943,48544.09000000,9722400.2671,0
466,1640649600000,195.7224,195.7812,176.2110,177.1534,144359.57000000,1640735999999,26866229.3025,51760,70094.16000000,13051009.3339,0
467,1640736000000,177.2590,180.6069,170.1700,170.7322,137428.25000000,1640822399999,24086911.6462,34427,64304.30000000,11276160.3072,0
468,1640822400000,170.6468,175.7309,168.2152,172.6053,88886.45000000,1640908799999,15366999.9617,20350,45393.94000000,7856462.8297,0
469,1640908800000,172.4589,177.6455,167.6047,170.0000,107623.51000000,1640995199999,18560117.4133,25661,50533.52000000,8721846.2459,0
470,1640995200000,169.9890,179.1874,169.9890,179.1131,59270.29000000,1641081599999,10337237.9983,14551,29491.66000000,5150294.8777,0
471,1641081600000,179.1194,179.4696,174.3846,176.4143,51284.43000000,1641167999999,9064144.3488,11984,23958.44000000,4233739.6588,0
472,1641168000000,176.3852,176.5085,166.7565,170.1951,70569.61000000,1641254399999,12125587.0655,18554,33835.15000000,5811507.2248,0
473,1641254400000,170.2138,173.8251,166.5317,167.7500,82169.30000000,1641340799999,13949300.6785,20381,39125.80000000,6641743.1557,0
474,1641340800000,167.6921,171.2911,145.0500,154.3764,146231.45000000,1641427199999,23547239.6200,38164,64288.29000000,10367314.1824,0
475,1641427200000,154.5114,154.7395,145.5000,150.1893,127737.43000000,1641513599999,19187055.0160,25887,61538.67000000,9257166.8799,0
476,1641513600000,150.1925,150.6217,133.1310,136.3751,240474.74000000,1641599999999,33637849.9559,44332,110553.18000000,15449182.3102,0
477,1641600000000,136.3412,148.0334,133.1000,142.0596,199044.01000000,1641686399999,28066067.8765,37724,101876.72000000,14368187.4495,0
478,1641686400000,142.1787,145.7499,137.8700,140.8319,112931.26000000,1641772799999,16063219.7367,20408,58951.49000000,8384725.2938,0
479,1641772800000,140.7930,143.7507,130.0000,135.9550,145629.07000000,1641859199999,19756403.3550,31950,71070.70000000,9652779.3001,0
480,1641859200000,135.8268,143.5987,133.6169,140.3079,102872.59000000,1641945599999,14286248.2734,23394,49541.63000000,6884499.7558,0
481,1641945600000,140.2071,153.3895,138.2358,151.5168,163110.20000000,1642031999999,23910943.0376,30834,86295.66000000,12637159.9146,0
482,1642032000000,151.4634,157.8324,145.1477,146.2000,189273.05000000,1642118399999,28661000.1933,35568,91771.75000000,13924322.5067,0
483,1642118400000,146.2136,150.6830,142.0518,146.1812,114258.04000000,1642204799999,16748696.7697,27423,55080.65000000,8077518.7349,0
484,1642204800000,146.4313,149.5691,144.0000,147.7078,67653.84000000,1642291199999,9952802.9468,13899,38513.07000000,5676636.2951,0
485,1642291200000,147.7436,151.9590,146.2152,148.0158,61480.49000000,1642377599999,9146347.8453,15741,32019.63000000,4765236.2394,0
486,1642377600000,148.0968,148.3584,137.1193,139.8628,79139.25000000,1642463999999,11242674.7260,20823,33273.32000000,4727949.8387,0
487,1642464000000,139.8238,142.7261,134.4080,141.2026,96586.56000000,1642550399999,13348495.2096,21553,51601.91000000,7131450.8408,0
488,1642550400000,141.3262,142.7424,132.8800,135.2974,83419.88000000,1642636799999,11437614.2520,18973,40424.52000000,5545201.0890,0
489,1642636800000,135.2974,143.9050,126.0726,127.5948,113930.19000000,1642723199999,15647230.8611,26361,52298.97000000,7203594.1241,0
490,1642723200000,127.5127,128.6937,106.1442,112.3076,416153.45000000,1642809599999,50266747.4300,92666,187394.49000000,22592787.6810,0
491,1642809600000,112.2521,114.1453,87.0000,94.6347,578672.52000000,1642895999999,56586446.4182,106739,271890.56000000,26603455.4189,0
492,1642896000000,94.6227,104.7393,93.2500,99.7723,269885.76000000,1642982399999,26481959.8637,55151,140937.29000000,13847119.6682,0
493,1642982400000,99.8209,99.9315,80.7981,91.9561,607354.97000000,1643068799999,53295867.8311,104610,298251.58000000,26180712.5022,0
494,1643068800000,91.9581,100.0000,87.4543,94.6978,272947.30000000,1643155199999,25467141.3635,55883,139163.95000000,12983253.0300,0
495,1643155200000,94.7057,104.4032,89.2970,92.1551,346206.03000000,1643241599999,33416667.2413,69673,175305.03000000,16949151.0189,0
496,1643241600000,92.1750,94.6549,85.6230,89.5195,269438.34000000,1643327999999,24197604.7260,52848,127690.31000000,11487050.1411,0
497,1643328000000,89.5193,93.5714,87.2335,91.4000,237421.38000000,1643414399999,21554842.2152,45695,117643.73000000,10695612.0761,0
498,1643414400000,91.4378,98.9198,90.5820,96.1455,184026.46000000,1643500799999,17478421.5499,32882,97075.25000000,9229480.5534,0
499,1643500800000,96.1524,97.6110,91.3626,93.4869,135801.02000000,1643587199999,12825343.9631,22445,64125.54000000,6067444.8758,0
500,1643587200000,93.3343,101.4434,89.2616,99.5447,225351.40000000,1643673599999,21481916.9220,34680,120310.35000000,11490744.0288,0
501,1643673600000,99.5103,113.6096,99.1745,110.0826,437227.68000000,1643759999999,47103496.5352,67957,228760.14000000,24630518.4305,0
502,1643760000000,110.0826,112.4500,97.0029,101.9285,381636.27000000,1643846399999,40498167.5749,59258,179049.53000000,19013547.3115,0
503,1643846400000,101.9530,103.2013,93.9167,101.9485,324812.42000000,1643932799999,31876603.7236,46889,160385.40000000,15753177.0641,0
504,1643932800000,101.9540,112.8803,100.4116,112.6938,328078.75000000,1644019199999,34972499.3935,44471,163122.96000000,17409487.2215,0
505,1644019200000,112.7271,118.6874,110.3385,113.8459,234894.23000000,1644105599999,26853841.6429,35642,117976.36000000,13487901.3377,0
506,1644105600000,113.8428,116.1035,111.5274,115.3124,108829.63000000,1644191999999,12391841.3698,19572,53204.66000000,6065234.0737,0
507,1644192000000,115.3374,122.0000,112.6500,117.6557,209014.32000000,1644278399999,24769394.6365,35873,103440.18000000,12259459.9664,0
508,1644278400000,117.6195,120.3788,109.7894,113.6172,199451.42000000,1644364799999,22830595.8679,36372,95811.40000000,10982274.4016,0
509,1644364800000,113.6035,117.1774,109.4344,114.0386,150042.07000000,1644451199999,17045722.3040,26600,78202.34000000,8895585.2052,0
510,1644451200000,114.1752,114.9782,105.7728,106.2173,187948.06000000,1644537599999,20852759.0789,36240,87736.63000000,9749412.0258,0
511,1644537600000,106.2179,108.2169,95.2079,96.5500,154602.28000000,1644623999999,15861410.6161,30374,73777.50000000,7578321.7557,0
512,1644624000000,96.5500,99.9093,92.8945,95.8828,118480.71000000,1644710399999,11397754.6189,21843,59783.79000000,5755417.7977,0
513,1644710400000,95.9872,97.4247,91.4096,92.9073,88973.55000000,1644796799999,8394498.6216,14813,42436.18000000,4003253.5349,0
514,1644796800000,92.9343,97.9919,90.8000,96.4601,129707.65000000,1644883199999,12276259.4388,23936,64002.47000000,6069309.1448,0
515,1644883200000,96.4504,105.8232,96.4257,105.5387,175549.89000000,1644969599999,17882094.1094,24155,83451.88000000,8498453.7112,0
516,1644969600000,105.6831,105.6831,98.3209,101.9606,122332.74000000,1645055999999,12457594.6762,19435,59007.10000000,6006560.1512,0
517,1645056000000,101.9614,102.8573,92.4001,93.6680,145574.01000000,1645142399999,14120998.0154,22567,65983.41000000,6402899.8532,0
518,1645142400000,93.5856,96.4562,89.2733,89.9512,139898.16000000,1645228799999,12944006.2067,19405,69748.12000000,6463729.5463,0
519,1645228800000,89.9551,92.7624,88.6900,91.2784,71192.85000000,1645315199999,6460248.3279,10802,35178.20000000,3195785.0496,0
520,1645315200000,91.2966,93.9337,85.6349,90.7537,141777.02000000,1645401599999,12739109.1373,24704,69639.40000000,6265079.8660,0
521,1645401600000,90.7537,96.1886,82.7311,82.9521,245967.68000000,1645487999999,22004782.3952,36097,119239.03000000,10713043.8689,0
522,1645488000000,83.0469,87.7031,81.0808,86.4586,195257.07000000,1645574399999,16450119.2395,26378,97846.98000000,8260118.9977,0
523,1645574400000,86.4667,93.4105,84.4179,84.6000,192871.63000000,1645660799999,17159622.0389,29486,94782.54000000,8445062.1849,0
524,1645660800000,84.5952,93.5680,75.0000,89.4733,403200.69000000,1645747199999,33603645.3692,66044,199401.52000000,16672869.2884,0
525,1645747200000,89.5898,95.2651,86.8309,92.8695,204663.13000000,1645833599999,18490629.1077,39177,109411.27000000,9904914.5347,0
526,1645833600000,92.8645,95.2214,89.3317,90.2285,132429.60000000,1645919999999,12189061.4120,20825,61820.79000000,5704119.3773,0
527,1645920000000,90.3130,92.2330,84.1573,85.6712,159083.57000000,1646006399999,14016120.9783,26804,71900.02000000,6358205.9499,0
528,1646006400000,85.6735,103.0278,84.2195,99.7669,214547.46000000,1646092799999,20087279.2606,39118,119825.88000000,11235753.7933,0
529,1646092800000,99.7669,102.0432,94.3498,98.7391,201891.24000000,1646179199999,19849849.5898,35836,96532.25000000,9508428.3652,0
530,1646179200000,98.7441,106.4771,96.8567,100.7947,224132.80000000,1646265599999,22900980.7641,44427,111849.36000000,11441842.7274,0
531,1646265600000,100.8055,101.7290,94.0516,95.6638,130811.87000000,1646351999999,12801973.9318,21571,60043.70000000,5882762.8367,0
532,1646352000000,95.7002,95.9262,87.0214,88.3635,147350.73000000,1646438399999,13458991.4941,24513,67951.37000000,6219180.7435,0
533,1646438400000,88.4034,91.2242,86.0000,89.6809,68615.59000000,1646524799999,6099348.7042,11113,38525.87000000,3432096.8292,0
534,1646524800000,89.6164,89.9632,84.1000,84.5357,80389.57000000,1646611199999,6978383.9035,12943,30890.49000000,2690273.3783,0
535,1646611200000,84.5485,86.7323,79.9043,81.6869,146474.31000000,1646697599999,12147998.5607,20196,71164.82000000,5908332.8416,0
536,1646697600000,81.6855,85.0653,81.3340,82.3382,151303.56000000,1646783999999,12590143.1540,17480,73961.88000000,6167874.9118,0
537,1646784000000,82.3296,89.8999,81.9613,88.0529,173086.38000000,1646870399999,15090696.3640,21033,94745.01000000,8260934.3743,0
538,1646870400000,88.1232,88.6173,80.7640,82.8895,128234.28000000,1646956799999,10677442.9528,16894,57869.76000000,4815311.3875,0
539,1646956800000,82.8330,84.3257,80.0836,80.6407,97727.03000000,1647043199999,7995375.4964,12217,44458.02000000,3644652.5615,0
540,1647043200000,80.7039,82.7494,80.5823,81.4689,34373.29000000,1647129599999,2809864.1121,4888,19652.09000000,1607174.2475,0
541,1647129600000,81.4201,83.3166,77.7191,78.7270,82024.87000000,1647215999999,6600839.0509,9859,32160.66000000,2588735.5064,0
542,1647216000000,78.7224,82.2819,78.0358,81.2260,79403.99000000,1647302399999,6352246.1845,11035,43068.35000000,3445098.9808,0
543,1647302400000,81.2296,86.1188,78.8046,82.8235,90734.17000000,1647388799999,7492104.1704,15450,51439.92000000,4256196.1947,0
544,1647388800000,82.8694,88.0190,81.5166,87.7968,155152.01000000,1647475199999,13084641.5708,19203,82734.96000000,6997763.1615,0
545,1647475200000,87.8539,91.0952,86.6416,87.8406,102043.08000000,1647561599999,9065448.7511,15285,57309.70000000,5094777.3184,0
546,1647561600000,87.8290,92.3071,84.4871,89.8200,117698.58000000,1647647999999,10370316.5023,18046,60306.46000000,5327860.3944,0
547,1647648000000,89.8575,94.6131,89.2500,92.4578,97703.63000000,1647734399999,9002613.4728,19532,48310.04000000,4454549.8051,0
548,1647734400000,92.3975,92.5935,87.8907,88.6299,67418.29000000,1647820799999,6059942.8404,13585,29019.65000000,2607444.8126,0
549,1647820800000,88.6275,91.3281,86.8603,88.6356,75009.12000000,1647907199999,6673364.2122,14307,33795.85000000,3012551.8383,0
550,1647907200000,88.6075,94.0003,88.0535,90.4886,114154.48000000,1647993599999,10464602.7360,17466,60078.97000000,5511232.3005,0
551,1647993600000,90.4523,96.3341,89.3190,94.9485,142190.10000000,1648079999999,13236773.4946,19356,69241.18000000,6462032.1061,0
552,1648080000000,94.9422,103.7525,93.4642,102.3619,243414.19000000,1648166399999,24170931.9086,39604,111473.07000000,11092036.3970,0
553,1648166400000,102.3649,104.9158,97.0831,98.6358,140559.43000000,1648252799999,14280332.5395,26735,64828.58000000,6603755.7070,0
554,1648252800000,98.6350,103.4276,97.7048,101.8402,76554.16000000,1648339199999,7733355.6343,15495,42280.93000000,4271127.6462,0
555,1648339200000,101.8126,107.5020,98.8662,107.1198,137998.69000000,1648425599999,14312757.3120,21396,81959.05000000,8539180.6107,0
556,1648425600000,107.1052,113.8873,105.2180,105.9149,222806.29000000,1648511999999,24439578.8378,42685,106644.27000000,11717099.5620,0
557,1648512000000,105.8341,115.6826,105.5591,111.6407,193149.06000000,1648598399999,21495441.7325,36940,101197.69000000,11284435.9725,0
558,1648598400000,111.6407,125.3435,107.1546,120.8729,275490.08000000,1648684799999,32408519.7647,52222,143727.82000000,16911985.1541,0
559,1648684800000,120.8729,129.5772,119.9900,122.8859,273489.78000000,1648771199999,34139230.8860,56704,141565.59000000,17687120.1872,0
560,1648771200000,122.8664,138.4400,117.5836,134.5261,284291.03000000,1648857599999,36402839.2053,60466,141275.94000000,18102292.0777,0
561,1648857600000,134.5639,143.5742,131.5787,132.5341,185055.27000000,1648943999999,25368353.2130,46056,86468.36000000,11867862.9118,0
562,1648944000000,132.5495,141.0616,130.6303,136.8787,151389.66000000,1649030399999,20666708.1139,35555,76116.86000000,10393852.1278,0
563,1649030400000,136.9242,138.2542,126.0000,132.0898,143635.16000000,1649116799999,18962470.6643,35170,67971.38000000,8978014.8176,0
564,1649116800000,132.1250,136.6202,126.1443,126.8338,105933.11000000,1649203199999,13949594.2375,30230,47393.19000000,6250476.7623,0
565,1649203200000,126.8700,127.3977,112.0942,112.9641,263165.78000000,1649289599999,31560993.5810,60631,118668.20000000,14258717.1967,0
566,1649289600000,112.9740,120.1027,110.9667,118.5107,150012.01000000,1649375999999,17293916.9572,38991,74265.88000000,8570540.7479,0
567,1649376000000,118.4830,122.4500,108.1479,110.0039,185547.18000000,1649462399999,21580798.6084,41786,94977.98000000,11069182.0845,0
568,1649462400000,110.0515,113.6925,108.3300,112.9739,72320.30000000,1649548799999,7995305.0254,18622,36507.74000000,4039016.5765,0
569,1649548800000,113.0145,116.0559,109.8453,111.1132,105257.62000000,1649635199999,11851879.4434,24047,52253.13000000,5883021.6209,0
570,1649635200000,111.0942,111.9282,98.1611,99.6769,223715.83000000,1649721599999,23367611.9000,46412,97640.96000000,10251027.2098,0
571,1649721600000,99.6819,109.3184,98.4005,103.1974,220740.56000000,1649807999999,22986683.9782,43657,114283.64000000,11906553.3908,0
572,1649808000000,103.2476,106.0000,100.1299,104.9671,137393.79000000,1649894399999,14272562.8192,30415,72204.18000000,7506518.9148,0
573,1649894400000,104.9696,107.7336,98.7642,100.7300,153797.13000000,1649980799999,15923673.2942,30959,72915.55000000,7560247.5110,0
574,1649980800000,100.7715,102.8939,99.5450,101.3791,66353.82000000,1650067199999,6720768.9008,16821,30706.09000000,3114117.6988,0
575,1650067200000,101.3858,103.4728,100.7747,102.0855,34691.27000000,1650153599999,3536269.6958,10324,17438.03000000,1779665.0076,0
576,1650153600000,102.0669,105.4390,99.6068,100.1730,68725.18000000,1650239999999,7062044.1137,18735,31574.51000000,3251610.4111,0
577,1650240000000,100.2100,102.6470,94.7616,102.3282,137026.41000000,1650326399999,13536868.0992,31030,68300.97000000,6753815.5123,0
578,1650326400000,102.3500,108.8100,100.9440,108.5932,135328.71000000,1650412799999,14303081.5899,21397,80791.59000000,8547673.1150,0
579,1650412800000,108.5500,110.9090,104.2455,105.6000,99668.56000000,1650499199999,10721477.2851,20225,45179.97000000,4873081.2849,0
580,1650499200000,105.6000,109.9634,100.0000,101.7309,118536.89000000,1650585599999,12555575.5332,23324,54120.42000000,5747739.7070,0
581,1650585600000,101.8015,103.5621,99.2377,100.5725,80993.85000000,1650671999999,8206575.4945,19528,44231.16000000,4486183.0624,0
582,1650672000000,100.5265,102.9134,98.4211,100.6009,79900.76000000,1650758399999,8056717.0365,13958,23899.94000000,2413438.7522,0
583,1650758400000,100.6276,102.2550,98.5500,99.2488,48588.77000000,1650844799999,4883362.3774,11232,22720.12000000,2283888.5378,0
584,1650844800000,99.2011,101.5817,94.3969,100.9313,103067.96000000,1650931199999,10089375.9363,25980,51444.77000000,5043961.0739,0
585,1650931200000,100.9758,102.0976,94.6210,95.7159,74880.17000000,1651017599999,7365647.2794,21625,38473.68000000,3785026.9001,0
586,1651017600000,95.7381,100.7525,94.9235,98.3570,65655.07000000,1651103999999,6438104.7141,21021,33831.09000000,3317102.8450,0
587,1651104000000,98.3136,100.5527,96.3708,98.2014,68097.56000000,1651190399999,6712283.8881,19725,33666.71000000,3319913.7655,0
588,1651190400000,98.2356,98.7000,92.3313,93.9566,73629.15000000,1651276799999,7004742.3399,17715,37734.88000000,3589963.9147,0
589,1651276800000,93.9642,94.9265,82.0000,84.6466,85243.86000000,1651363199999,7594495.9398,19590,37490.54000000,3337908.6490,0
